genres,app_name,release_date,price,id,developer
"['Simulation', 'Casual']",rocksmith® 2014 – the champs - “tequila”,2015,2.99,369796,Ubisoft - San Francisco
"['Simulation', 'Indie', 'Strategy']",crest - original soundtrack,2015,1.99,386570,Eat Create Sleep
"['Fantasy', 'Great Soundtrack', 'Visual Novel', 'Comedy', 'JRPG', 'Singleplayer', 'Anime', 'RPG', 'Turn-Based', 'Romance', 'Adventure', 'Cute', 'Action', 'Story Rich', 'Nudity']",fairy fencer f,2015,29.98,347830,"Idea Factory,Compile Heart"
"['Indie', 'Action', 'Casual']",twin robots,2015,4.99,374230,Thinice
"['Indie', 'Fantasy', 'Linear', 'Point & Click', 'Moddable', 'Controller', 'Story Rich', '2D', 'Parody', 'Adventure', 'Short', 'Funny', 'Cartoony']",adventure lib,2015,1.99,374950,Fancy Fish Games
"['Adventure', 'Indie']",adventure lib original soundtrack,2015,2.99,390120,Fancy Fish Games
"[""Beat 'em up"", 'Anime', 'Action', 'Female Protagonist']",princess kaguya: legend of the moon warrior,2015,10.99,383710,Zoo Corporation
"['Building', 'Exploration', 'Singleplayer', 'Action', 'Simulation', 'Survival', 'Open World', 'Crafting', 'Co-op', 'Sci-fi', 'Multiplayer', 'Adventure', 'Indie', 'Early Access', 'First-Person', 'Strategy', 'Space', 'FPS', 'Aliens', 'Sandbox']",empyrion - galactic survival,2015,19.98,383120,Eleon Game Studios
"['Indie', 'Turn-Based Strategy', 'Point & Click', 'Casual', 'Board Game', 'Singleplayer', 'Education', 'Strategy']",president for a day - corruption,2015,2.99,368780,Serious Games Interactive
"['Simulation', 'Indie', 'Visual Novel', 'Female Protagonist', 'Anime']",asphyxia,2015,5.99,386990,ebi-hime
"['Indie', 'Great Soundtrack', 'Platformer', 'Colorful', 'GameMaker', 'Difficult', 'Singleplayer', 'Puzzle-Platformer', '2D', 'Adventure', 'Action']",ink,2015,4.99,385710,ZackBellGames
['Utilities'],borderless gaming - donation #1,2015,9.99,393560,"AndrewMD5,Codeusa"
"['Simulation', 'Indie', 'Horror', 'Adventure', 'Action']",one final breath™,2015,3.99,387070,Dark Day Interactive
"['Adventure', 'Indie', 'Action']",ink - soundtrack + art,2015,1.99,392400,ZackBellGames
"['Indie', 'Horror', 'Funny', 'Dark', 'Atmospheric', 'Walking Simulator', 'Surreal', 'Singleplayer', 'RPG', 'First-Person', 'Free to Play', 'Adventure', 'Short', 'Psychological Horror']",the static speaks my name,2015,0.0,387860,the whale husband
"['Sports', 'Racing']",tnn motorsports hardcore tr,2015,4.99,393540,ASC Games
"['Indie', 'Great Soundtrack', 'Fantasy', 'JRPG', 'RPG', 'Anime', 'Turn-Based', 'Story Rich']",celestian tales: old north,2015,12.99,315860,Ekuator Games
['Action'],call of duty®: advanced warfare - ohm weapon pack,2015,3.99,343595,Sledgehammer Games
"['Indie', 'Casual']",notch original soundtrack - omega episode,2015,4.99,355450,"Angels Blue Digital Entertainment,DigitalEZ"
"['Indie', 'Action']","shadow blade: reload - soundtrack, art book and comic",2015,6.99,354270,Dead Mage
"['Singleplayer', 'Indie', 'Action', 'Side Scroller']",call of tomsk-7,2015,0.99,390660,Daniel Mercier
"['Tower Defense', 'Indie', 'Casual', 'Strategy']",pirates deck,2015,2.99,355120,Smit Parmar
"['Indie', 'Platformer', 'Fast-Paced', 'Ninja', 'Action']",shadow blade: reload,2015,14.99,272330,Dead Mage
"['Indie', 'Board Game', 'Anime', 'Multiplayer', 'Cute', 'Strategy']",100% orange juice - alte & kyoko character pack,2015,1.99,388790,Orange_Juice
"['Indie', 'Pixel Graphics', 'RPG', 'Magic', 'Adventure', 'Strategy']",royal bounty hd,2015,2.99,337210,iosoftware
"['Adventure', 'Indie', 'RPG', 'Action']",wanderlust adventures - official soundtrack,2015,4.99,300780,"Chris Christodoulou,Yeti Trunk"
"['Indie', 'Arcade', 'Open World', 'Crafting', 'Difficult', 'Pixel Graphics', 'RPG', 'Multiplayer', '2D', 'Adventure', 'Online Co-Op', 'Action', 'Action RPG']",wanderlust adventures,2015,9.99,240620,Yeti Trunk
"['Indie', 'Platformer', 'Difficult', 'Shooter', 'Adventure', 'Action']",blaster shooter gunguy!,2015,1.99,391740,Adam DeLease
"['Sports', 'Indie', 'Great Soundtrack', 'Local Multiplayer', '4 Player Local', 'Singleplayer', 'Difficult', 'Local Co-Op', 'Action']",olliolli2: welcome to olliwood,2015,14.99,365660,Roll7
"['Simulation', 'Casual']",rocksmith® 2014 – social distortion - “story of my life”,2015,2.99,369798,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – social distortion - “ball and chain”,2015,2.99,369799,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – social distortion - “bad luck”,2015,2.99,369800,Ubisoft - San Francisco
"['Action', 'Strategy']",toy soldiers: war chest - assassin’s creed® pack,2015,4.99,391433,"Signal Studios,Krome Studios"
"['Puzzle', 'Indie', 'Strategy']",the cat machine,2015,9.99,386900,Cranktrain
"['Indie', 'Platformer', 'Puzzle-Platformer', '2D', 'Puzzle']",gravity error,2015,4.99,379760,Faris Mohammed
"['Indie', 'Strategy']",the cat machine - soundtrack,2015,1.99,391900,Cranktrain
"['Indie', 'Strategy', 'Free to Play']",ave caesar!!!,2015,1.99,340260,rdt.32
"['Utilities', 'Game Development', 'Singleplayer', 'RPG', 'Mod']",skyrim script extender (skse),2015,0.0,365720,The SKSE Team
"['Indie', 'Point & Click', 'Casual', 'First-Person', 'Adventure']",the journey back,2015,1.99,393550,Erwin Wolf
"['Simulation', 'Indie', 'Great Soundtrack', 'Programming', 'Hacking', 'Typing', 'Atmospheric', 'Singleplayer', 'Cyberpunk', 'Sci-fi', '2D', 'Puzzle', 'Adventure', 'Story Rich']",hacknet,2015,9.99,365450,Team Fractal Alligator
"['Indie', '4 Player Local', 'Pixel Graphics', 'Local Co-Op', 'Adventure', 'Action']",angry arrows,2015,4.99,390890,DanielDavisGames
"['Indie', 'Horror', 'Great Soundtrack', 'Female Protagonist', 'RPGMaker', 'Detective', 'Pixel Graphics', 'Hidden Object', 'Free to Play', 'Adventure', 'Mystery', 'Story Rich']",silver creek falls: chapter 1,2015,0.0,392450,Sapphire Dragon Productions
"['Sports', 'Indie', 'Soccer', 'Racing', 'Co-op', 'Multiplayer', 'Football', 'Action']",rocket league® - supersonic fury dlc pack,2015,3.99,391680,"Psyonix, Inc."
"['Sports', 'Indie', 'Racing', 'Co-op', 'Action']",rocket league: official game soundtrack,2015,4.99,393580,"Psyonix, Inc."
"['Tower Defense', 'Sci-fi', 'Indie', 'Strategy']",sentinel 4: dark star,2015,6.99,386840,Origin8 Technologies Ltd
"['Indie', 'Co-op', 'Multiplayer', 'Arcade', 'Action']",brawl,2015,14.99,365680,Bloober Team SA
"['Indie', 'Action', 'Casual', 'Strategy']",kaiju-a-gogo: plant zombie shrubby skin,2015,0.99,393990,Kerberos Productions Inc.
"['Indie', 'Platformer', 'Ninja', 'Retro', 'Singleplayer', 'Pixel Graphics', 'Demons', 'Difficult', 'Blood', '2D', 'Adventure', 'Action', 'Side Scroller']",mute crimson+,2015,4.99,384280,Iced Lizard Games
"['Singleplayer', 'Anime', 'Family Friendly', 'Action', 'Great Soundtrack', 'RPGMaker', 'Open World', 'Atmospheric', 'Sci-fi', 'Adventure', 'Funny', 'Indie', 'Fantasy', 'Retro', 'Difficult', 'Strategy', ""Shoot 'Em Up"", 'Pixel Graphics', 'RPG', '2D']",labyronia rpg,2015,2.99,391260,Labyrinthine
['Simulation'],fsx: steam edition - greenland nuuk add-on,2015,16.98,379541,FSDG Online
"['Indie', 'Utilities', 'Software', 'Survival', 'Party-Based RPG', 'RPG', 'Turn-Based', 'Zombies', 'Survival Horror', 'Online Co-Op', 'Strategy']",fantasy grounds - war of the dead chapter 1 for savage worlds,2015,14.99,394810,"SmiteWorks USA, LLC"
"['Indie', 'Utilities', 'Futuristic', 'Party-Based RPG', 'Sci-fi', 'Cyberpunk', 'RPG', 'Turn-Based', 'Strategy']",fantasy grounds - interface zero 2.0 for savage worlds,2015,19.98,394811,"SmiteWorks USA, LLC"
"['Indie', 'Utilities', 'Fantasy', 'Software', 'Party-Based RPG', 'RPG', 'Turn-Based', 'Online Co-Op', 'Story Rich', 'Strategy']",fantasy grounds - d&d scourge of the sword coast,2015,19.98,390750,"SmiteWorks USA, LLC"
"['Simulation', 'Racing']",trucker 2,2015,2.99,392890,Silden
"['Simulation', 'Management', 'Economy', 'Strategy']",industry giant 2,2015,9.99,271360,"Fancy Bytes, Reactor"
"['Indie', 'Rogue-lite', 'Platformer', 'Difficult', 'Pixel Graphics', 'Controller', 'Rogue-like', 'Singleplayer', '2D', 'Replay Value', 'Action']",bard's gold,2015,4.99,381900,Erdem Sen
"['Indie', 'Female Protagonist', 'Early Access', 'Pixel Graphics', 'RPG', 'Zombies', 'Action', 'Strategy']",c-wars,2015,12.99,250540,Onipunks Studio Inc.
"['Puzzle', 'Indie', 'Casual']",three digits,2015,1.99,390570,Cleverweek
"['Indie', 'Casual']",three digits - soundtrack,2015,0.99,394400,Cleverweek
"['Simulation', 'Indie', 'Casual']",marble muse,2015,9.99,368310,Ketos Games
"['Simulation', 'Indie', 'Political', 'Dystopian', 'Singleplayer', 'Retro', '2D', 'Strategy']",sim junta,2015,1.99,390510,Icehole Games
"['Action', 'Strategy']",executive assault - soundtrack,2015,4.99,390980,Hesketh Studios
"['Twin Stick Shooter', 'Singleplayer', 'Controller', 'Cute', 'Action', 'Co-op', 'Multiplayer', 'Top-Down Shooter', 'Free to Play', 'Funny', 'Indie', 'Female Protagonist', 'Colorful', 'Retro', 'Local Co-Op', 'Rogue-like', 'Pixel Graphics', 'Shooter', 'RPG', '2D']",relic hunters zero,2015,0.0,382490,Rogue Snail
"['Fantasy', 'Great Soundtrack', 'Hack and Slash', 'Open World', 'JRPG', 'Singleplayer', 'Third Person', 'RPG', 'Anime', 'Action RPG', 'Adventure', 'Action', 'Story Rich', 'Nudity']",final fantasy type-0™ hd,2015,29.98,340170,Square Enix
"['Gore', 'Perma Death', 'Singleplayer', 'Zombies', 'Action', 'Survival', 'Open World', 'Crafting', 'Atmospheric', 'Co-op', 'Multiplayer', 'Post-apocalyptic', 'Adventure', 'Rogue-like', 'First-Person', 'Survival Horror', 'Horror', 'FPS', 'Shooter', 'Violent']",zombi,2015,19.98,339230,Straight Right
"['Indie', 'Female Protagonist', 'Co-op', ""Beat 'em up"", 'Pixel Graphics', 'Local Co-Op', '2D', 'Arcade', 'Action']",curses 'n chaos,2015,9.99,307620,Tribute Games Inc.
"['Building', 'Destruction', 'Singleplayer', 'Action', 'Mechs', 'Great Soundtrack', 'Futuristic', 'Open World', 'Co-op', 'Sci-fi', 'Multiplayer', 'War', 'Indie', 'RTS', 'Robots', 'Grand Strategy', 'Strategy', 'Space', 'Casual', 'Base Building']",planetary annihilation: titans,2015,40.0,386070,Uber Entertainment
"['Indie', 'Mechs', 'Robots', 'Platformer', ""Shoot 'Em Up"", 'Singleplayer', 'Sci-fi', 'Shooter', 'Anime', 'Arcade', 'Action']",b.a.d battle armor division,2015,5.99,380990,Crian Soft
"['Simulation', 'Casual']",rocksmith® 2014 – jet - “are you gonna be my girl”,2015,2.99,369803,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – def leppard - “rock of ages”,2015,2.99,369804,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – fleetwood mac - “go your own way”,2015,2.99,369805,Ubisoft - San Francisco
"['Simulation', 'Casual']",rocksmith® 2014 – kansas - “dust in the wind”,2015,2.99,369806,Ubisoft - San Francisco
"['Psychological Horror', 'Education', 'Family Friendly', 'Casual']",big thinkers kindergarten,2015,6.99,376760,Humongous Entertainment
"['Casual', 'Difficult', 'Anime', 'Education', 'Family Friendly']",big thinkers 1st grade,2015,6.99,376770,Humongous Entertainment
"['Simulation', 'Indie', 'RPG', 'Adventure', 'Action', 'Strategy']",waste walkers role playing game dlc,2015,2.99,395690,Corrosive Studios LLC
"['Simulation', 'Casual']",rocksmith® 2014 – hit singles song pack,2015,9.99,369807,Ubisoft - San Francisco
['Strategy'],glück auf,2015,3.99,392700,APPIDEMIC Studios
"['Simulation', 'Racing']",car mechanic simulator 2015 - pickup & suv,2015,2.99,361841,Red Dot Games
"['Adventure', 'Indie', 'Sports', 'Casual']",star balls,2015,4.99,366050,Bolder Games
"['Singleplayer', 'Third Person', 'VR', 'Action', 'Great Soundtrack', 'Stealth', 'Sci-fi', 'Third-Person Shooter', 'Adventure', 'Short', 'Indie', 'Female Protagonist', 'Early Access', 'Cyberpunk', 'Story Rich', 'Strategy', 'Alternate History', 'Tactical', 'Shooter', 'Sandbox']",dark storm: vr missions,2015,9.99,395150,Fenrir Studios
"['Indie', 'RPGMaker', 'Sci-fi', 'RPG', 'Adventure']",incitement 3,2015,8.99,391660,Astronomic Games
"[""Shoot 'Em Up"", 'Indie', 'Action', 'Side Scroller']",reign of bullets,2015,9.99,355350,Critical Bit
"['Simulation', 'RTS', 'Classic', 'Singleplayer', 'Multiplayer', 'City Builder', 'Free to Play', 'Medieval', 'Action', 'Strategy']",the settlers online,2010,0.0,354640,Blue Byte
"['Indie', '3D Platformer', 'Platformer', 'Co-op', 'Difficult']",bob was hungry,2015,9.99,343560,Shorebound Studios
"['Indie', 'Action-Adventure', 'Minimalist', 'Casual', 'Puzzle-Platformer', 'Adventure', 'Mystery', 'Action', 'Strategy']",init.,2012,1.99,348980,Narrow Monolith
"['Indie', 'Fantasy', 'Platformer', 'Fast-Paced', 'Co-op', 'Pixel Graphics', 'RPG', 'Rogue-like', 'Local Co-Op', '2D', 'Action', 'Action RPG']",warlocks vs shadows,2015,13.99,330270,Frozen District
"['Indie', 'Stealth', 'Casual', 'Arcade', 'Action']",rats - time is running out!,2015,0.99,347510,Citeremis Inc.
"['Simulation', 'Indie', 'Casual', 'Adventure', 'Action']",flying tigers: shadows over china - official soundtrack,2015,6.99,366450,IMPERIAL NORTH MUSIC AGENCY
"['Great Soundtrack', 'Female Protagonist', 'Platformer', ""Shoot 'Em Up"", 'Sci-fi', 'Singleplayer', '2D', 'Action', 'Metroidvania']",velocity 2x,2015,19.98,337180,FuturLab
"['Indie', 'Strategy']",pocket god vs desert ashes,2015,4.99,324400,"Nine Tales Digital,Bolt Creative"
"['Simulation', 'Indie', 'Great Soundtrack', 'Atmospheric', 'Casual', 'Cute', 'Singleplayer', 'Free to Play', 'Relaxing', 'Sandbox', 'Family Friendly']",viridi,2015,0.0,375950,Ice Water Games
"['Animation &amp; Modeling', 'Animation & Modeling']",race track builder,2015,60.0,388980,Brendon Pywell
"['Simulation', 'Indie', 'Sports', 'Casual', 'Board Game', 'Strategy']",egyptian senet,2015,3.99,391580,Ezzat Studios
"['Indie', 'Fantasy', ""Shoot 'Em Up"", 'Pixel Graphics', '2D', 'Medieval', 'Action']",gryphon knight epic,2015,6.99,358650,Cyber Rhino Studios
"['Simulation', 'Indie', 'Sports', 'Card Game', 'Casual', 'Multiplayer', 'Gambling', 'Strategy']",pure hold'em,2015,19.98,322950,VooFoo Studios
"['Simulation', 'Indie', 'Casual', 'Free to Play']",viridi ost,2015,6.99,378710,Ice Water Games
"['Indie', 'Space', 'Exploration', 'Top-Down', 'Sci-fi', 'Pixel Graphics', 'RPG', 'Rogue-like', '2D', 'Adventure']",rymdresa,2015,11.99,269690,Morgondag
"['Video Production', 'Utilities', 'Audio Production']",audials moviebox 12 - upgrade to audials one suite,2015,40.0,393700,Audials AG
"['Video Production', 'Utilities', 'Audio Production']",audials tunebite 12 - upgrade to audials one suite,2015,40.0,393720,Audials AG
"['Video Production', 'Utilities', 'Audio Production']",audials radiotracker 12 - upgrade to audials one suite,2015,35.0,393690,Audials AG
"['Indie', 'FPS', 'Casual', 'Multiplayer', 'Free to Play', 'Action', 'Mod']",headcrab frenzy!,2015,0.0,354900,Crystice Softworks
"['Utilities', 'Audio Production']",audials tunebite 12 - upgrade to platinum,2015,14.99,393710,Audials AG
"['Singleplayer', 'Controller', 'Action', 'Great Soundtrack', 'Physics', 'Atmospheric', 'Co-op', '2.5D', 'Multiplayer', 'Adventure', 'Short', 'Indie', 'Fantasy', '3D Platformer', 'Platformer', 'Local Co-Op', 'Local Multiplayer', '3D Vision', 'RPG', 'Puzzle']",trine 3: the artifacts of power,2015,21.98,319910,Frozenbyte
"['Simulation', 'Indie', 'Female Protagonist', 'Casual', 'Adventure', 'Strategy']",the musketeers: victoria's quest,2014,3.99,390940,"New Bridge Games,Alawar Entertainment"
['Indie'],discstorm - soundtrack,2015,4.99,374530,XMPT Games
"['Indie', 'Action', 'Local Multiplayer', 'Pixel Graphics']",discstorm,2015,11.99,330670,XMPT Games
"['Indie', 'Casual', 'Strategy']",afterlife empire,2015,4.99,367710,"Autobotika,Game Nation Inc"
"['Indie', 'Strategy']",sentinels of the multiverse - soundtrack (volume 3),2015,4.99,396510,Handelabra Games Inc.
"['Singleplayer', 'Anime', 'Action', 'Great Soundtrack', 'RPGMaker', 'Atmospheric', 'Sci-fi', 'Adventure', 'Funny', 'Indie', 'Fantasy', 'Retro', 'Difficult', ""Shoot 'Em Up"", 'Pixel Graphics', 'RPG', 'Shooter', '2D', 'Arcade', 'Sandbox']",secret of magia,2015,2.99,396160,EQ-Games
"['Indie', 'Casual', 'Early Access', 'Adventure', 'Action']",mr makeshifter,2015,8.99,395480,Arboreal Games
"['Simulation', 'Indie', 'Casual', 'RPG', 'Adventure', 'Action', 'Strategy']",a sirius game,2015,4.99,392930,"Overcloud9, Phantasm Games"
"['Indie', 'Action']",quantum flux,2014,2.99,396610,Buko Studios
"['Indie', 'Action']",quantum flux - soundtrack,2014,0.99,396620,Forte Sounds
"['Indie', 'Building', 'Space', 'Top-Down', 'Adventure', 'Sandbox', 'Action']",inevitability,2015,4.99,380540,SFS Studios
"['Sci-fi', 'RPG']",hard to be a god,2007,7.99,391030,Burut CT
"['Adventure', 'Point & Click']",a stroke of fate: operation bunker,2009,6.99,372570,Spline Games
['Strategy'],the art of satellite reign: art book,2015,3.99,395051,5 Lives Studios
"['Free to Play', 'Indie', 'Platformer', 'Co-op', 'Online Co-Op', 'Level Editor', 'Multiplayer', 'Shooter', 'Arena Shooter', '2D', 'Massively Multiplayer', 'Adventure', 'Team-Based', 'Cute', 'Action', 'Funny', 'Side Scroller', 'Strategy']",teeworlds,2007,0.0,380840,Teeworlds Team
"['Indie', 'Puzzle', 'Robots', 'Platformer', 'Puzzle-Platformer', '2D', 'Adventure', 'Action', 'Short']",planet of the eyes,2015,9.99,350970,Cococucumber
"['Adventure', 'Indie', 'Casual']",gshift,2011,0.99,396730,deadweight games
"['Indie', 'Platformer', 'Casual', 'Adventure', 'Action']",anki,2015,0.99,395380,Wojciech Krupinski
"['Adventure', 'Indie', 'Walking Simulator', 'Exploration']",corpse of discovery,2015,7.99,297720,Phosphor Games
"['Indie', 'Platformer', 'Early Access', 'Pixel Graphics', 'Cyberpunk', '2D', 'Adventure', 'Action', 'Metroidvania']",megasphere,2015,14.99,386340,AKGames
"['Simulation', 'Open World', 'Casual', 'Realistic', 'Driving', 'Multiplayer', 'Singleplayer']",autobahn police simulator,2015,9.99,348510,Z-Software
"['Indie', 'Comedy', '4 Player Local', 'Casual', 'Co-op', 'Early Access', 'RPG', 'Local Co-Op', 'Action', 'Funny']",super cane magic zero,2015,19.98,336440,Studio Evil
"['Indie', 'Action', 'Casual']",sound shift,2015,0.0,394140,Matthew Brown
"['Indie', 'Female Protagonist', 'RPG', 'Isometric', 'Adventure', 'Action']",kult: heretic kingdoms,2004,4.99,277650,Games Farm
"['Indie', 'Great Soundtrack', 'Local Multiplayer', 'Female Protagonist', '4 Player Local', 'Platformer', 'Racing', 'Singleplayer', '2.5D', 'Multiplayer', 'Action']",giana sisters: dream runners,2015,9.99,352900,Black Forest Games
"['Indie', 'Minimalist', 'Fast-Paced', 'Casual', 'Retro', 'Difficult', 'Action']",rflex,2015,3.99,392020,Wesley LaFerriere
"['Indie', 'Action', 'Casual']",rflex - the awesome soundtrack,2015,0.99,393650,"ForeverBound,Valiant,RollingFacade"
"['Puzzle', 'Indie', 'Casual', 'Strategy']",huebots,2015,4.99,397400,Huebotics
"['Tower Defense', 'Indie', 'Card Game', 'Building', 'Tactical', 'RTS', 'Great Soundtrack', 'Base Building', 'Multiplayer', 'Trading Card Game', 'Massively Multiplayer', 'Free to Play', 'Action', 'Strategy']",heroes of scene,2015,0.0,356130,Icy Donut
"['Simulation', 'Indie', 'Female Protagonist', 'Atmospheric', 'Casual', 'Relaxing', 'Strategy']",farm frenzy: heave ho,2015,4.99,395930,"Alawar Stargaze,Alawar Entertainment"
"['Indie', 'Action', '2D Fighter', 'Free to Play']",brawlhalla - collectors pack,2015,100.0,298641,Blue Mammoth Games
"['Sports', 'Indie', 'Soccer', 'Football', 'Multiplayer', 'Massively Multiplayer', 'Free to Play', 'Action']",world of soccer online,2015,0.0,393410,Johannes Eski
"['Gore', 'Dark', 'Singleplayer', 'Great Soundtrack', 'Dark Fantasy', 'Atmospheric', 'Adventure', 'Indie', 'Fantasy', 'Female Protagonist', 'Surreal', 'Story Rich', 'Horror', 'Psychological', 'Point & Click', 'Hand-drawn', 'Hidden Object', '2D', 'Puzzle', 'Psychological Horror']",fran bow,2015,14.99,362680,Killmonday Games AB
